year,state-name,sector-name,fuel-name,value
2008,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.038016
2009,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.044432
2010,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.050317
2011,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.041222
2012,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.032399
2013,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.034492
2014,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.046286
2015,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.039442
2016,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.041646
2017,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.045574
2018,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.04048
2019,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.053158
2020,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.03366
2021,Arizona,Electric Power carbon dioxide emissions,Petroleum,0.036551
1970,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.344852
1971,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.466745
1972,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.44628
1973,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.337801
1974,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.251537
1975,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.951126
1976,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.854629
1977,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.833156
1978,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.856909
1979,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.123865
1980,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.182982
1981,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.360069
1982,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.034049
1983,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.688465
1984,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.760201
1985,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.028111
1986,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.695781
1987,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.915867
1988,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.00563
1989,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.020529
1990,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.383504
1991,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.279495
1992,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.285058
1993,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.955049
1994,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.368711
1995,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.024949
1996,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.94409
1997,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.029034
1998,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.087642
1999,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.03951
2000,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.149579
2001,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.231761
2002,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.142575
2003,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.04073
2004,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.928173
2005,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.055098
2006,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.221051
2007,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.218559
2008,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.316593
2009,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.239457
2010,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.942619
2011,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.799745
2012,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.762371
2013,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.780666
2014,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.85674
2015,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.963385
2016,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.891586
2017,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.786507
2018,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.769788
2019,Arizona,Transportation carbon dioxide emissions,Natural Gas,0.956401
2020,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.00492
2021,Arizona,Transportation carbon dioxide emissions,Natural Gas,1.021322
1970,Arizona,Residential carbon dioxide emissions,Petroleum,0.251186
1971,Arizona,Residential carbon dioxide emissions,Petroleum,0.254234
1972,Arizona,Residential carbon dioxide emissions,Petroleum,0.285321
1973,Arizona,Residential carbon dioxide emissions,Petroleum,0.292169
1974,Arizona,Residential carbon dioxide emissions,Petroleum,0.306847
1975,Arizona,Residential carbon dioxide emissions,Petroleum,0.242005
1976,Arizona,Residential carbon dioxide emissions,Petroleum,0.2534
1977,Arizona,Residential carbon dioxide emissions,Petroleum,0.302699
1978,Arizona,Residential carbon dioxide emissions,Petroleum,0.328549
1979,Arizona,Residential carbon dioxide emissions,Petroleum,0.313422
1980,Arizona,Residential carbon dioxide emissions,Petroleum,0.142312
1981,Arizona,Residential carbon dioxide emissions,Petroleum,0.136901
1982,Arizona,Residential carbon dioxide emissions,Petroleum,0.172489
1983,Arizona,Residential carbon dioxide emissions,Petroleum,0.199256
1984,Arizona,Residential carbon dioxide emissions,Petroleum,0.157932
1985,Arizona,Residential carbon dioxide emissions,Petroleum,0.212352
1986,Arizona,Residential carbon dioxide emissions,Petroleum,0.20343
1987,Arizona,Residential carbon dioxide emissions,Petroleum,0.245739
1988,Arizona,Residential carbon dioxide emissions,Petroleum,0.188332
1989,Arizona,Residential carbon dioxide emissions,Petroleum,0.180373
1990,Arizona,Residential carbon dioxide emissions,Petroleum,0.170404
1991,Arizona,Residential carbon dioxide emissions,Petroleum,0.19027
1992,Arizona,Residential carbon dioxide emissions,Petroleum,0.205501
1993,Arizona,Residential carbon dioxide emissions,Petroleum,0.181927
1994,Arizona,Residential carbon dioxide emissions,Petroleum,0.184894
1995,Arizona,Residential carbon dioxide emissions,Petroleum,0.21247
1996,Arizona,Residential carbon dioxide emissions,Petroleum,0.17428
1997,Arizona,Residential carbon dioxide emissions,Petroleum,0.159128
1998,Arizona,Residential carbon dioxide emissions,Petroleum,0.224559
1999,Arizona,Residential carbon dioxide emissions,Petroleum,0.308914
2000,Arizona,Residential carbon dioxide emissions,Petroleum,0.271509
2001,Arizona,Residential carbon dioxide emissions,Petroleum,0.257566
2002,Arizona,Residential carbon dioxide emissions,Petroleum,0.262776
2003,Arizona,Residential carbon dioxide emissions,Petroleum,0.210688
2004,Arizona,Residential carbon dioxide emissions,Petroleum,0.181196
2005,Arizona,Residential carbon dioxide emissions,Petroleum,0.189174
2006,Arizona,Residential carbon dioxide emissions,Petroleum,0.204068
2007,Arizona,Residential carbon dioxide emissions,Petroleum,0.190265
2008,Arizona,Residential carbon dioxide emissions,Petroleum,0.326197
2009,Arizona,Residential carbon dioxide emissions,Petroleum,0.308364
2010,Arizona,Residential carbon dioxide emissions,Petroleum,0.288816
2011,Arizona,Residential carbon dioxide emissions,Petroleum,0.334993
2012,Arizona,Residential carbon dioxide emissions,Petroleum,0.197701
2013,Arizona,Residential carbon dioxide emissions,Petroleum,0.250348
2014,Arizona,Residential carbon dioxide emissions,Petroleum,0.257706
2015,Arizona,Residential carbon dioxide emissions,Petroleum,0.22104
2016,Arizona,Residential carbon dioxide emissions,Petroleum,0.252858
2017,Arizona,Residential carbon dioxide emissions,Petroleum,0.247902
2018,Arizona,Residential carbon dioxide emissions,Petroleum,0.313907
2019,Arizona,Residential carbon dioxide emissions,Petroleum,0.348983
2020,Arizona,Residential carbon dioxide emissions,Petroleum,0.31802
2021,Arizona,Residential carbon dioxide emissions,Petroleum,0.321582
1970,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,16.226592
1971,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,17.691181
1972,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,20.695482
1973,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.673641
1974,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.856015
1975,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.941438
1976,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,25.685356
1977,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,29.036909
1978,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,28.817348
1979,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.006908
1980,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,19.787616
1981,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,19.489682
1982,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,19.015056
1983,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,19.227163
1984,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.268832
1985,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,17.935083
1986,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.130961
1987,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.019129
1988,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.834678
1989,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.996419
1990,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.421124
1991,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.133824
1992,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,18.572039
1993,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,19.332398
1994,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,20.437533
1995,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,21.03856
1996,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,21.238173
1997,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.060789
1998,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.219993
1999,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.979515
2000,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.601534
2001,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.454116
2002,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.998273
2003,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.723042
2004,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,25.338854
2005,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,25.305281
2006,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,24.975311
2007,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,25.123916
2008,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,25.088247
2009,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.355007
2010,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.641455
2011,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,23.108465
2012,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.15912
2013,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.216586
2014,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.282349
2015,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,21.87145
2016,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.093041
2017,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.026393
2018,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.528092
2019,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.740433
2020,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,21.727623
2021,Arkansas,Total carbon dioxide emissions from all sectors,Petroleum,22.490971
1970,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.934181
1971,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.75212
1972,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.283452
1973,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.984492
1974,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.248111
1975,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.562248
1976,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.543347
1977,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.983035
1978,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.948388
1979,Arkansas,Industrial carbon dioxide emissions,Petroleum,5.325343
1980,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.457471
1981,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.159881
1982,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.977515
1983,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.425417
1984,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.037093
1985,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.965492
1986,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.933541
1987,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.242484
1988,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.397282
1989,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.087427
1990,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.026422
1991,Arkansas,Industrial carbon dioxide emissions,Petroleum,1.704948
1992,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.290174
1993,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.31322
1994,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.342631
1995,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.689127
1996,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.511103
1997,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.712566
1998,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.596845
1999,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.58173
2000,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.944782
2001,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.401511
2002,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.08397
2003,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.582007
2004,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.904927
2005,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.268874
2006,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.318394
2007,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.230598
2008,Arkansas,Industrial carbon dioxide emissions,Petroleum,4.848081
2009,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.862468
2010,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.513787
2011,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.379236
2012,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.247145
2013,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.455591
2014,Arkansas,Industrial carbon dioxide emissions,Petroleum,3.219248
2015,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.682383
2016,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.574017
2017,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.271919
2018,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.561607
2019,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.56229
2020,Arkansas,Industrial carbon dioxide emissions,Petroleum,2.662028
